budget,genres,homepage,id,keywords,original_language,original_title,overview,popularity,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,vote_average,vote_count
75000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 10749, ""name"": ""Romance""}]",,3172,"[{""id"": 378, ""name"": ""prison""}]",en,Bandits,Two bank robbers fall in love with the girl they've kidnapped.,24.353302,"[{""name"": ""Cheyenne Enterprises"", ""id"": 890}, {""name"": ""Epsilon Motion Pictures"", ""id"": 1171}, {""name"": ""Empire Pictures"", ""id"": 1212}, {""name"": ""Metro-Goldwyn-Mayer (MGM)"", ""id"": 8411}, {""name"": ""Hyde Park Entertainment"", ""id"": 13816}, {""name"": ""Baltimore Spring Creek Productions"", ""id"": 16061}, {""name"": ""Lotus Pictures"", ""id"": 52944}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2001-10-12,67631903,123.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,"Two's company, three's a crime.",Bandits,6.2,302
0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",,31306,[],en,Crazy in Alabama,An abused wife heads to California to become a movie star while her nephew back in Alabama has to deal with a racially-motivated murder involving a corrupt sheriff.,5.770246,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Green Moon Productions"", ""id"": 4434}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1999-10-22,0,111.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""ru"", ""name"": ""P\u0443\u0441\u0441\u043a\u0438\u0439""}]",Released,,Crazy in Alabama,6.5,12
7500000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",http://500days.com,19913,"[{""id"": 248, ""name"": ""date""}, {""id"": 572, ""name"": ""sex""}, {""id"": 931, ""name"": ""jealousy""}, {""id"": 1721, ""name"": ""fight""}, {""id"": 2301, ""name"": ""architect""}, {""id"": 2861, ""name"": ""gallery""}, {""id"": 4434, ""name"": ""interview""}, {""id"": 5923, ""name"": ""sister""}, {""id"": 8508, ""name"": ""party""}, {""id"": 9673, ""name"": ""love""}, {""id"": 9713, ""name"": ""friends""}, {""id"": 10855, ""name"": ""fate""}, {""id"": 12670, ""name"": ""los angeles""}, {""id"": 13088, ""name"": ""summer""}, {""id"": 180509, ""name"": ""ikea""}, {""id"": 201689, ""name"": ""year""}, {""id"": 201696, ""name"": ""heartache""}]",en,(500) Days of Summer,"Tom (Joseph Gordon-Levitt), greeting-card writer and hopeless romantic, is caught completely off-guard when his girlfriend, Summer (Zooey Deschanel), suddenly dumps him. He reflects on their 500 days together to try to figure out where their love affair went sour, and in doing so, Tom rediscovers his true passions in life.",45.610993,"[{""name"": ""Fox Searchlight Pictures"", ""id"": 43}, {""name"": ""Watermark"", ""id"": 4364}, {""name"": ""Dune Entertainment III"", ""id"": 6332}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2009-07-17,60722734,95.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}, {""iso_639_1"": ""sv"", ""name"": ""svenska""}]",Released,It was almost like falling in love.,(500) Days of Summer,7.2,2904
40000000,"[{""id"": 18, ""name"": ""Drama""}]",http://extremelyloudandincrediblyclose.warnerbros.com/,64685,"[{""id"": 818, ""name"": ""based on novel""}, {""id"": 1646, ""name"": ""autism""}, {""id"": 2849, ""name"": ""key""}, {""id"": 8783, ""name"": ""scavenger hunt""}, {""id"": 10201, ""name"": ""death of father""}, {""id"": 11336, ""name"": ""young boy""}, {""id"": 14512, ""name"": ""new york city""}, {""id"": 40934, ""name"": ""tambourine""}, {""id"": 40936, ""name"": ""lock""}, {""id"": 172291, ""name"": ""grieving""}, {""id"": 214463, ""name"": ""post 9/11""}]",en,Extremely Loud & Incredibly Close,"A year after his father's death, Oskar, a troubled young boy, discovers a mysterious key he believes was left for him by his father and embarks on a scavenger hunt to find the matching lock.",31.066874,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Scott Rudin Productions"", ""id"": 258}, {""name"": ""Warner Bros."", ""id"": 6194}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2011-12-24,55247881,129.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,"This is not a story about September 11th, it's a story about every day after.",Extremely Loud & Incredibly Close,6.9,708
15000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",http://www.warnerbros.fr/the-artist,74643,"[{""id"": 887, ""name"": ""film producer""}, {""id"": 6966, ""name"": ""film history""}, {""id"": 10732, ""name"": ""movie studio""}, {""id"": 12396, ""name"": ""hollywood""}, {""id"": 15162, ""name"": ""dog""}, {""id"": 41390, ""name"": ""mustache""}, {""id"": 154800, ""name"": ""hollywoodland""}, {""id"": 154802, ""name"": ""silent film""}, {""id"": 154806, ""name"": ""marquee""}, {""id"": 158225, ""name"": ""terrier""}, {""id"": 162262, ""name"": ""movie star""}, {""id"": 164641, ""name"": ""flapper""}, {""id"": 188647, ""name"": ""silent film star""}]",en,The Artist,"Hollywood, 1927: As silent movie star George Valentin wonders if the arrival of talking pictures will cause him to fade into oblivion, he sparks with Peppy Miller, a young dancer set for a big break.",29.943316,"[{""name"": ""France 3 Cin\u00e9ma"", ""id"": 591}, {""name"": ""La Petite Reine"", ""id"": 1992}, {""name"": ""Studio 37"", ""id"": 2577}, {""name"": ""uFilm"", ""id"": 8676}, {""name"": ""Jouror Productions"", ""id"": 12391}, {""name"": ""La Classe Am\u00e9ricaine"", ""id"": 50630}, {""name"": ""JD Prod"", ""id"": 71510}]","[{""iso_3166_1"": ""BE"", ""name"": ""Belgium""}, {""iso_3166_1"": ""FR"", ""name"": ""France""}]",2011-05-15,133432856,100.0,"[{""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}]",Released,A Breath Of Fresh Vintage Air,The Artist,7.3,1049
108,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 27, ""name"": ""Horror""}]",,23988,"[{""id"": 3335, ""name"": ""halloween""}, {""id"": 9253, ""name"": ""slapstick""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}]",en,Stan Helsing,"It's Halloween night and video store clerk Stan Helsing just got stuck with a last minute request to deliver some videos. With his best friend, his best friend's date, and a smoking hot ex-girlfriend waiting to go to a party, Stan convinces them to take a side trip to Stormy Night Estates for the drop. But the group gets locked inside and Stan discovers he's actually Stan Van Helsing, descendan",7.410523,"[{""name"": ""Insight Productions"", ""id"": 4271}]","[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2009-10-27,0,90.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,The most feared monsters in cinematic history have met their match...,Stan Helsing,4.0,97
60000000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",,11015,"[{""id"": 520, ""name"": ""chicago""}, {""id"": 818, ""name"": ""based on novel""}, {""id"": 1299, ""name"": ""monster""}, {""id"": 2598, ""name"": ""museum""}, {""id"": 7694, ""name"": ""pile of dead bodies""}, {""id"": 9649, ""name"": ""god""}, {""id"": 10877, ""name"": ""dead body""}, {""id"": 161276, ""name"": ""anthropologist""}, {""id"": 181246, ""name"": ""indian tribe""}, {""id"": 225947, ""name"": ""amazon jungle""}]",en,The Relic,"A researcher at Chicago's Natural History Museum returns from South America with some crates containing his findings. When the crates arrive at the museum without the owner there appears to be very little inside. However, police discover gruesome murders on the cargo ship that brought the crates to the US and then another murder in the museum itself.",12.621769,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Toho-Towa"", ""id"": 657}, {""name"": ""Mutual Film Company"", ""id"": 762}, {""name"": ""Pacific Western"", ""id"": 1280}, {""name"": ""PolyGram Filmed Entertainment"", ""id"": 1382}, {""name"": ""Marubeni"", ""id"": 4650}, {""name"": ""Tele M\u00fcnchen Fernseh Produktionsgesellschaft (TMG)"", ""id"": 7237}, {""name"": ""British Broadcasting Corporation (BBC)"", ""id"": 15278}]","[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""JP"", ""name"": ""Japan""}, {""iso_3166_1"": ""NZ"", ""name"": ""New Zealand""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1997-01-10,33956608,110.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,The Next Evolution In Terror.,The Relic,5.8,130
15000000,"[{""id"": 9648, ""name"": ""Mystery""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 27, ""name"": ""Horror""}]",http://www.midnightmeattrainthemovie.com,10185,"[{""id"": 1003, ""name"": ""photographer""}, {""id"": 4452, ""name"": ""butcher""}, {""id"": 4459, ""name"": ""vegetarian""}, {""id"": 5152, ""name"": ""midnight""}, {""id"": 8636, ""name"": ""blood splatter""}, {""id"": 10292, ""name"": ""gore""}, {""id"": 10333, ""name"": ""stalking""}, {""id"": 10738, ""name"": ""diner""}, {""id"": 11181, ""name"": ""decapitation""}, {""id"": 11221, ""name"": ""blood""}, {""id"": 14819, ""name"": ""violence""}, {""id"": 177489, ""name"": ""subway train""}, {""id"": 212412, ""name"": ""very little dialogue""}]",en,The Midnight Meat Train,"The photographer Leon lives with his girlfriend and waitress Maya waiting for a chance to get in the photo business. When Maya contacts their friend Jurgis, he schedules a meeting for Leon with the successful owner of arts gallery Susan Hoff; she analyzes Leon's work and asks him to improve the quality of his photos. During the night, the upset Leon decides to wander on the streets taking pictures with his camera, and he follows three punks down to the subway station; when the gang attacks a young woman, Leon defends her and the guys move on. On the next morning, Leon discovers that the woman is missing. He goes to the police station, but Detective Lynn Hadley does not give much attention to him and discredits his statement. Leon becomes obsessed to find what happened with the stranger and he watches the subway station. When he sees the elegant butcher Mahogany in the train, Leon believes he might be a murderer and stalks him everywhere, in the beginning of his journey to the darkness.",19.913961,"[{""name"": ""Lions Gate Films"", ""id"": 35}, {""name"": ""Lakeshore Entertainment"", ""id"": 126}, {""name"": ""GreeneStreet Films"", ""id"": 2152}, {""name"": ""Midnight Picture Show"", ""id"": 22056}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2008-08-07,3533227,98.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}]",Released,The most terrifying ride you'll ever take,The Midnight Meat Train,6.0,290
57000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 53, ""name"": ""Thriller""}]",http://www.thespiritofvengeance.com/,71676,"[{""id"": 345, ""name"": ""monk""}, {""id"": 3023, ""name"": ""eastern europe""}, {""id"": 4062, ""name"": ""skeleton""}, {""id"": 6951, ""name"": ""biker""}, {""id"": 8828, ""name"": ""marvel comic""}, {""id"": 9715, ""name"": ""superhero""}, {""id"": 14735, ""name"": ""motorcycle""}, {""id"": 14999, ""name"": ""devil""}, {""id"": 15002, ""name"": ""dark hero""}, {""id"": 236185, ""name"": ""ghost rider""}]",en,Ghost Rider: Spirit of Vengeance,"When the devil resurfaces with aims to take over the world in human form, Johnny Blaze reluctantly comes out of hiding to transform into the flame-spewing supernatural hero Ghost Rider -- and rescue a 10-year-old boy from an unsavory end.",48.622278,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Imagenation Abu Dhabi FZ"", ""id"": 6736}, {""name"": ""Marvel Entertainment"", ""id"": 7505}, {""name"": ""Marvel Knights"", ""id"": 11106}, {""name"": ""Hyde Park Entertainment"", ""id"": 13816}, {""name"": ""Crystal Sky Pictures"", ""id"": 20241}, {""name"": ""Michael De Luca Productions"", ""id"": 27551}]","[{""iso_3166_1"": ""AE"", ""name"": ""United Arab Emirates""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2011-12-10,149217355,95.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,He Rides Again.,Ghost Rider: Spirit of Vengeance,4.7,1135
0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 10749, ""name"": ""Romance""}]",,9709,"[{""id"": 392, ""name"": ""england""}, {""id"": 1155, ""name"": ""brother sister relationship""}, {""id"": 1412, ""name"": ""becoming an adult""}, {""id"": 5215, ""name"": ""northern england""}, {""id"": 5248, ""name"": ""female friendship""}, {""id"": 9008, ""name"": ""moped""}, {""id"": 9833, ""name"": ""lesbian relationship""}, {""id"": 10180, ""name"": ""homosexuality""}, {""id"": 13088, ""name"": ""summer""}, {""id"": 156928, ""name"": ""tomboy""}, {""id"": 158718, ""name"": ""lgbt""}]",en,My Summer of Love,"In the Yorkshire countryside, working-class tomboy Mona meets the exotic, pampered Tasmin. Over the summer season, the two young women discover they have much to teach one another, and much to explore together.",3.939753,[],"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2004-08-20,0,86.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,The most dangerous thing to want is more.,My Summer of Love,6.0,59
15000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",,4911,"[{""id"": 417, ""name"": ""corruption""}, {""id"": 796, ""name"": ""police brutality""}, {""id"": 2187, ""name"": ""riot""}, {""id"": 2394, ""name"": ""ghetto""}, {""id"": 3261, ""name"": ""street war""}, {""id"": 3607, ""name"": ""hold-up robbery""}, {""id"": 4690, ""name"": ""moral conflict""}, {""id"": 5422, ""name"": ""special unit""}, {""id"": 7477, ""name"": ""police everyday life""}, {""id"": 8233, ""name"": ""cops""}, {""id"": 10183, ""name"": ""independent film""}, {""id"": 12670, ""name"": ""los angeles""}, {""id"": 18035, ""name"": ""family""}]",en,Dark Blue,"Set during the Rodney King riots, a robbery homicide investigation triggers a series of events that will cause a corrupt LAPD officer to question his tactics.",6.373316,"[{""name"": ""United Artists"", ""id"": 60}, {""name"": ""Intermedia Films"", ""id"": 763}, {""name"": ""IM Filmproduktion"", ""id"": 1809}, {""name"": ""Cosmic Pictures"", ""id"": 1810}, {""name"": ""Metro-Goldwyn-Mayer (MGM)"", ""id"": 8411}, {""name"": ""Alphaville Films"", ""id"": 11462}]","[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2002-12-14,9237470,118.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,"1992, L.A is at boiling point. One cop's turning up the heat",Dark Blue,6.5,85
30000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}]",http://www.miramax.com/movie/kill-bill-volume-1/,24,"[{""id"": 233, ""name"": ""japan""}, {""id"": 732, ""name"": ""coma""}, {""id"": 779, ""name"": ""martial arts""}, {""id"": 780, ""name"": ""kung fu""}, {""id"": 1449, ""name"": ""underworld""}, {""id"": 1794, ""name"": ""yakuza""}, {""id"": 1938, ""name"": ""sword""}, {""id"": 3582, ""name"": ""bride""}, {""id"": 9748, ""name"": ""revenge""}, {""id"": 10292, ""name"": ""gore""}, {""id"": 10704, ""name"": ""female yakuza""}, {""id"": 11221, ""name"": ""blood""}, {""id"": 13027, ""name"": ""wedding""}, {""id"": 18098, ""name"": ""samurai sword""}, {""id"": 193521, ""name"": ""part animation""}]",en,Kill Bill: Vol. 1,"An assassin is shot at the altar by her ruthless employer, Bill and other members of their assassination circle – but 'The Bride' lives to plot her vengeance. Setting out for some payback, she makes a death list and hunts down those who wronged her, saving Bill for last.",79.754966,"[{""name"": ""Miramax Films"", ""id"": 14}, {""name"": ""A Band Apart"", ""id"": 59}, {""name"": ""Super Cool ManChu"", ""id"": 39121}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2003-10-10,180949000,111.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""ja"", ""name"": ""\u65e5\u672c\u8a9e""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}]",Released,Go for the kill.,Kill Bill: Vol. 1,7.7,4949
0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 37, ""name"": ""Western""}]",http://meekscutoff.com/,57120,"[{""id"": 1321, ""name"": ""gold""}, {""id"": 1897, ""name"": ""oregon""}, {""id"": 2322, ""name"": ""thirst""}, {""id"": 3352, ""name"": ""tree""}, {""id"": 3591, ""name"": ""settler""}, {""id"": 10235, ""name"": ""family relationships""}, {""id"": 10322, ""name"": ""native american""}, {""id"": 10807, ""name"": ""salt lake city""}, {""id"": 34135, ""name"": ""pioneer""}, {""id"": 187056, ""name"": ""woman director""}]",en,Meek's Cutoff,"Set in 1845, this drama follows a group of settlers as they embark on a punishing journey along the Oregon Trail. When their guide leads them astray, the expedition is forced to contend with the unforgiving conditions of the high plain desert.",4.749885,"[{""name"": ""Film Science"", ""id"": 1976}, {""name"": ""Evenstar Films"", ""id"": 4620}, {""name"": ""Oscilloscope Laboratories"", ""id"": 4748}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2010-09-05,876302,104.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,The Road to Civilisation is Not Always Civilised,Meek's Cutoff,6.5,77
